Cycle,omega,b,TemperatureAvg,InternalResistance,ChargeTime,dQdV_max,dQdV_min,dQdV_var,RUL,SOH
463,0.009528914,0.011139071,37.59455794,0.01534662,10.04395767,-0.146130334,-5.943514146,2.992493499,695,0.949858
464,0.009528512,0.011139481,37.60675647,0.01534241,10.043945,-0.146157795,-5.963585898,2.995417669,694,0.949798455
465,0.00952791,0.011140515,37.61960815,0.01533876,10.0439805,-0.14636931,-5.969627799,2.995374147,693,0.949799364
466,0.009525378,0.011139656,37.62627089,0.015334588,10.04399983,-0.142789577,-5.966385935,2.99619772,692,0.949683545
467,0.009523953,0.011141626,37.6254637,0.015334718,10.04414117,-0.142788762,-5.976719439,2.996191841,691,0.949608909
468,0.009522104,0.011143612,37.63355412,0.01533989,10.04414067,-0.142666162,-5.978451147,2.994867126,690,0.949566364
469,0.009520036,0.011144644,37.63818023,0.015340781,10.0442795,-0.142898772,-5.977605935,2.990475788,689,0.949482727
470,0.009517916,0.011146067,37.64218639,0.01534393,10.04419317,-0.142921526,-5.988918558,2.992428881,688,0.949476727
471,0.009515974,0.011148295,37.63653344,0.015343784,10.044232,-0.142765311,-5.986399653,2.991380316,687,0.949348364
472,0.009514381,0.01115142,37.62512979,0.015344154,10.044268,-0.142589393,-5.989149352,2.987686856,686,0.949345
473,0.009511871,0.011153933,37.60987621,0.015347763,10.04437317,-0.142361604,-5.993642137,2.985911356,685,0.949280273
474,0.009510771,0.011158956,37.59602213,0.015352098,10.04438733,-0.14219093,-5.975414191,2.982661989,684,0.949189273
475,0.0095088,0.01116067,37.5822008,0.015356854,10.04438867,-0.142023952,-5.965783066,2.978076931,683,0.949129636
476,0.009508403,0.011165064,37.5746082,0.015361378,10.04439867,-0.141085706,-5.988506298,2.982160846,682,0.949052182
477,0.009507241,0.011168229,37.57071162,0.015362675,10.04436383,-0.141024391,-5.976757552,2.98148741,681,0.949064273
478,0.009506086,0.011171605,37.56051798,0.015366389,10.04432167,-0.140924239,-5.982178652,2.981249295,680,0.949025545
479,0.009504726,0.011176116,37.54526536,0.01537185,10.04428,-0.140933448,-5.972346069,2.979090316,679,0.948937545
480,0.009502803,0.011181397,37.52566934,0.015377182,10.04428267,-0.140476303,-5.970141488,2.97511207,678,0.948825182
481,0.009501037,0.011186658,37.50558115,0.015380292,10.04428783,-0.140436415,-5.974234999,2.973688492,677,0.948775455
482,0.009497136,0.011189001,37.48524567,0.015387907,10.0442055,-0.14023629,-5.984244676,2.97457704,676,0.948667182
483,0.009493754,0.01119309,37.45798937,0.015391625,10.04411883,-0.140020317,-5.978644255,2.971729851,675,0.948645545
484,0.009489028,0.011196068,37.4335383,0.015393712,10.04408383,-0.139779167,-5.971923362,2.967273277,674,0.948577727
485,0.009485446,0.011201252,37.40656222,0.015402109,10.04409367,-0.139512603,-5.989547814,2.969313952,673,0.948525909
486,0.009481715,0.011204848,37.38355019,0.015407603,10.04406733,-0.139344542,-6.000561665,2.96620982,672,0.948375273
487,0.009478776,0.01120753,37.36591183,0.015414515,10.04408517,-0.139404993,-6.005851139,2.963592215,671,0.948477364
488,0.009477414,0.011210118,37.35614287,0.015415942,10.044181,-0.139485555,-5.989714369,2.95818138,670,0.948440273
489,0.009478275,0.011212053,37.35658215,0.015415897,10.04415267,-0.139364817,-5.999626273,2.959999498,669,0.948426
490,0.009480615,0.011213773,37.37221562,0.015413428,10.0442205,-0.1399712,-5.994126979,2.960162332,668,0.948482455
491,0.009483023,0.011214279,37.39450143,0.015412701,10.044218,-0.140127282,-6.001529236,2.96321473,667,0.948340091
492,0.009488435,0.011217958,37.4214418,0.015408364,10.0443245,-0.140508648,-5.983769749,2.961370261,666,0.948329545
493,0.009493831,0.011220024,37.45696469,0.015404881,10.04442783,-0.140675898,-5.977925822,2.961963001,665,0.948315636
494,0.009499968,0.0112219,37.49155732,0.015398587,10.04443883,-0.141537778,-5.985076229,2.964729537,664,0.948251727
495,0.00950496,0.011222544,37.52971364,0.015385188,10.04436483,-0.141883145,-5.974938869,2.963834211,663,0.948149182
496,0.009510848,0.011224929,37.56453696,0.01537813,10.04425933,-0.142304888,-5.952425577,2.964135697,662,0.948159
497,0.009515556,0.01122658,37.60003487,0.015372641,10.04418867,-0.14234487,-5.948747127,2.965938327,661,0.948133364
498,0.009518303,0.01122668,37.6329775,0.015366502,10.04413417,-0.14262122,-5.959079928,2.96739174,660,0.948115273
499,0.009519077,0.011226809,37.66135838,0.015359643,10.04414217,-0.142778676,-5.96929465,2.970526526,659,0.947954636
500,0.009519927,0.01122773,37.68052357,0.015356982,10.044084,-0.142521222,-5.971841718,2.969970793,658,0.947979545
501,0.009519909,0.011227617,37.69660557,0.015355461,10.04403917,-0.142377914,-5.968247032,2.973036513,657,0.947891818
502,0.009519437,0.011227673,37.71076338,0.015353789,10.04400183,-0.142249357,-5.978801993,2.976293185,656,0.947830909
503,0.009517322,0.011226032,37.7249644,0.015351623,10.044019,-0.142477869,-5.992497035,2.979522445,655,0.947749909
504,0.009513685,0.011223274,37.73513144,0.015355822,10.04399,-0.141969715,-5.989553422,2.978986715,654,0.947743091
505,0.00951156,0.011223358,37.73756425,0.015362061,10.04407283,-0.141857358,-5.978721923,2.976646817,653,0.947619909
506,0.009508904,0.011222623,37.73865598,0.015364072,10.044161,-0.14189487,-5.97917784,2.976034251,652,0.947579909
507,0.009507313,0.011224062,37.73573799,0.015368721,10.0441975,-0.141708867,-5.988731238,2.977482279,651,0.947513273
508,0.009506177,0.011226518,37.73165441,0.015369522,10.04421683,-0.141687121,-5.985661088,2.97939643,650,0.947550545
509,0.009504664,0.01122829,37.72666009,0.015377214,10.04416133,-0.141441299,-5.972989183,2.976212169,649,0.947419818
510,0.009503607,0.011231344,37.72177743,0.015380199,10.04418633,-0.14159008,-5.967499225,2.975817205,648,0.947461
511,0.009502498,0.011234541,37.71580972,0.015384807,10.04423233,-0.141660658,-5.960532127,2.971598642,647,0.947364
512,0.009501085,0.011237318,37.70917336,0.015387087,10.04418267,-0.14156056,-5.94501806,2.966708844,646,0.947296545
513,0.009500708,0.011241407,37.69768179,0.015394402,10.04411067,-0.141234831,-5.931562114,2.962777956,645,0.947223273
514,0.009501283,0.011247378,37.68812119,0.015394464,10.04420933,-0.141036868,-5.925682141,2.96184055,644,0.947156182
515,0.009500537,0.011250703,37.68261439,0.015396938,10.04421467,-0.141054327,-5.9295798,2.962691877,643,0.947150091
516,0.009499619,0.011254986,37.67479506,0.015397612,10.04422533,-0.140896751,-5.922037684,2.959131553,642,0.946996818
517,0.009498374,0.011259068,37.66726031,0.015396526,10.0442115,-0.140885219,-5.916304519,2.956596086,641,0.946951545
518,0.009496309,0.011262094,37.65553197,0.015401604,10.04426117,-0.140852639,-5.919496138,2.955849433,640,0.946933
519,0.009493454,0.011264025,37.63952045,0.015400886,10.044306,-0.140962009,-5.927632446,2.955891035,639,0.946883
520,0.00948962,0.01126407,37.62114213,0.015404067,10.04431083,-0.140786026,-5.92327804,2.952862226,638,0.946782
521,0.009487032,0.011266735,37.60409,0.015405885,10.0442815,-0.140792305,-5.921224662,2.948161548,637,0.946738545
522,0.009484344,0.011269652,37.5880205,0.015408053,10.0443165,-0.140814812,-5.9287177,2.947413099,636,0.946666727
523,0.009481763,0.011272192,37.576175,0.015405274,10.0442755,-0.140820596,-5.934980927,2.948870403,635,0.946619182
524,0.009479406,0.011273526,37.56745156,0.015408597,10.042574,-0.1408071,-5.943246415,2.947563717,634,0.946583545
525,0.009478414,0.011275624,37.5607081,0.015408846,10.042529,-0.14079705,-5.941157184,2.94678539,633,0.946569
526,0.009476684,0.011275441,37.55853245,0.015413254,10.0424315,-0.140584347,-5.940355874,2.945084831,632,0.946555545
527,0.009474835,0.011274981,37.55638245,0.015414761,10.04242217,-0.140678766,-5.930882524,2.944501158,631,0.946451545
528,0.009473456,0.011274845,37.55269756,0.015413887,10.04236167,-0.140569353,-5.926705104,2.941545144,630,0.946482455
529,0.009473016,0.011276223,37.55658454,0.015414306,10.04238417,-0.140647427,-5.911969797,2.937793318,629,0.946351818
530,0.00947214,0.011278005,37.55988835,0.015415071,10.0424745,-0.140586811,-5.922608466,2.93741025,628,0.946205455
531,0.00947087,0.011278258,37.56421059,0.015414872,10.04246067,-0.140464262,-5.931200586,2.938088491,627,0.946185727
532,0.009468335,0.011276191,37.5656602,0.015416385,10.0424835,-0.140528472,-5.922564026,2.937186327,626,0.946082273
533,0.009466972,0.011276824,37.5684117,0.01541598,10.04251733,-0.140678644,-5.914245898,2.933601475,625,0.946086091
534,0.0094665,0.01127853,37.56890474,0.015415932,10.04419433,-0.140659402,-5.905881285,2.932718365,624,0.946068727
535,0.009464631,0.011280274,37.567472,0.015417615,10.044218,-0.140396978,-5.909678964,2.931718684,623,0.946019818
536,0.009463138,0.011284363,37.56219649,0.015418766,10.04425417,-0.140572962,-5.911671205,2.931590507,622,0.945889909
537,0.009460706,0.011287396,37.54525964,0.015416722,10.044279,-0.140594363,-5.916530547,2.926640405,621,0.945783
538,0.009457968,0.011290126,37.5360206,0.015419123,10.0442715,-0.140434166,-5.913165614,2.923568263,620,0.945634091
539,0.009455698,0.011293801,37.52075711,0.015423081,10.044256,-0.140201917,-5.922654066,2.923922156,619,0.945574455
540,0.009453588,0.011297027,37.50651463,0.015424613,10.04421167,-0.140164038,-5.921510188,2.926745107,618,0.945535182
541,0.009450847,0.011303027,37.49249377,0.015427018,10.04429267,-0.140200735,-5.921080072,2.926212604,617,0.945499727
542,0.009448719,0.011307573,37.47432213,0.015431029,10.04430417,-0.139813089,-5.918078694,2.920557172,616,0.945395364
543,0.009444851,0.011308713,37.45499297,0.015433759,10.04432917,-0.139730026,-5.932202332,2.9206436,615,0.945312909
544,0.00944008,0.011309809,37.43387455,0.015435845,10.04423333,-0.139893572,-5.933504391,2.917426552,614,0.94534
545,0.009435627,0.01131017,37.41228344,0.015440905,10.04419067,-0.139844877,-5.944189609,2.917454057,613,0.945233455
546,0.009431326,0.011310536,37.39084589,0.015442712,10.04426183,-0.139839235,-5.939077108,2.913822128,612,0.945139909
547,0.009427663,0.011313287,37.37470531,0.015450582,10.04424167,-0.139580228,-5.935363561,2.911639471,611,0.945199818
548,0.009423842,0.011316598,37.3491973,0.015454951,10.04423,-0.139984899,-5.941518938,2.912396857,610,0.945007182
549,0.00942015,0.011320677,37.32095064,0.015457691,10.04418567,-0.139815,-5.926302574,2.906325002,609,0.944931364
550,0.009416011,0.011325093,37.28974765,0.015462562,10.0441535,-0.139586298,-5.915106972,2.897683917,608,0.944861364
551,0.009411476,0.011326446,37.25339231,0.015468335,10.04401367,-0.139232737,-5.914380675,2.896613356,607,0.944768273
552,0.00940722,0.011332033,37.21778406,0.015472416,10.04388717,-0.140156181,-5.93292265,2.897296182,606,0.944788636
553,0.009402294,0.011338307,37.1759191,0.015480924,10.04385633,-0.139844859,-5.915712146,2.890526209,605,0.944686545
554,0.009396023,0.01134233,37.13187072,0.015491232,10.04386383,-0.139422186,-5.918884467,2.888027061,604,0.944622182
555,0.009390763,0.011348515,37.08745931,0.015499095,10.04385983,-0.139359393,-5.905270466,2.880893585,603,0.944454
556,0.009385162,0.011351972,37.048131,0.015508363,10.04384383,-0.138978762,-5.89700272,2.875488289,602,0.944408182
557,0.009381426,0.011355598,37.01348191,0.015513908,10.04378117,-0.138902968,-5.891408751,2.872243343,601,0.944434273
558,0.009377746,0.011357098,36.99393293,0.015518099,10.042164,-0.138325126,-5.883116084,2.869089668,600,0.944302636
559,0.009375648,0.011358502,36.98827059,0.015523711,10.04219333,-0.138147729,-5.894634733,2.870593011,599,0.944305
560,0.009374859,0.011358258,36.99304759,0.015523661,10.0422225,-0.138207126,-5.891594601,2.870757225,598,0.944301364
561,0.00937646,0.011359028,37.01362895,0.015522116,10.04228417,-0.138441086,-5.893875948,2.869550162,597,0.944209
562,0.009379378,0.011358665,37.04350391,0.0155202,10.0423755,-0.137501332,-5.877513403,2.869724956,596,0.944257182
563,0.009383601,0.011357159,37.08378457,0.015512083,10.04239433,-0.137897666,-5.875113781,2.872518298,595,0.944319818
564,0.009390223,0.011358367,37.13311148,0.015506199,10.04238467,-0.138066853,-5.877480959,2.874640279,594,0.944318545
565,0.00939524,0.011355997,37.18620531,0.015495875,10.04241133,-0.138167219,-5.865192953,2.875627666,593,0.944062364
566,0.009401172,0.011357013,37.23141799,0.015489083,10.04240083,-0.138401084,-5.869997319,2.881541155,592,0.944121091
567,0.009405829,0.011356649,37.28696248,0.015483077,10.04243317,-0.138560103,-5.879664487,2.88777542,591,0.944107636
568,0.009411448,0.011358309,37.33228914,0.015475659,10.04240217,-0.138741088,-5.872530968,2.889433969,590,0.943993545
569,0.00941509,0.011357975,37.377286,0.015468998,10.04239817,-0.139147351,-5.868430281,2.890809799,589,0.943909
570,0.00941813,0.011357584,37.41338331,0.015463498,10.042386,-0.139188019,-5.880403395,2.894061399,588,0.943858636
571,0.009419986,0.011357643,37.44276253,0.015460143,10.0423735,-0.139324141,-5.865261992,2.893504386,587,0.943840545
572,0.009419714,0.011356921,37.46187586,0.015457483,10.04238483,-0.139799604,-5.860892821,2.892295642,586,0.943799455
573,0.009419121,0.011358024,37.4756104,0.015458985,10.042353,-0.139670709,-5.871105516,2.89418472,585,0.943727636
574,0.009416483,0.011357428,37.48476013,0.015459938,10.04241167,-0.139583014,-5.857358457,2.891632509,584,0.943614364
575,0.009416169,0.011361953,37.4892115,0.01546315,10.042356,-0.139444344,-5.8667398,2.891970333,583,0.943623
576,0.009415983,0.011366,37.49215886,0.015465558,10.04232333,-0.139338627,-5.876515075,2.891505594,582,0.943550091
577,0.009414071,0.011368128,37.4849713,0.015466243,10.0423715,-0.139291764,-5.869502836,2.887537361,581,0.943499455
578,0.009412228,0.011371808,37.47787687,0.015471725,10.04394217,-0.139195081,-5.874173583,2.885664955,580,0.943334091
579,0.009410081,0.011375485,37.45843631,0.01547322,10.04389733,-0.139040392,-5.873594183,2.886651917,579,0.943397182
580,0.009407856,0.011380754,37.44346077,0.015478847,10.0438355,-0.138921664,-5.869398141,2.883688519,578,0.943202182
581,0.009403984,0.011382319,37.42629094,0.015480146,10.04382683,-0.13871924,-5.875131649,2.880554626,577,0.943158545
582,0.009401514,0.011386424,37.4111511,0.015485947,10.043759,-0.138225866,-5.872103189,2.879258348,576,0.943093364
583,0.009399513,0.011391082,37.39371445,0.015493549,10.0437935,-0.138042439,-5.873752423,2.878311297,575,0.943038182
584,0.009399468,0.011398569,37.37379355,0.015495874,10.04376617,-0.137825732,-5.874219948,2.877314786,574,0.942938
585,0.009396367,0.011400651,37.3563328,0.01549786,10.0438095,-0.138290647,-5.867521845,2.876130445,573,0.942845
586,0.009392932,0.011402866,37.34002206,0.015495008,10.04376017,-0.138188105,-5.858305176,2.873368793,572,0.942776
587,0.009390826,0.011407021,37.32389162,0.015498878,10.04366267,-0.138205144,-5.865156197,2.872655211,571,0.942751636
588,0.009387726,0.011409163,37.30968636,0.015502171,10.04370367,-0.138227946,-5.867302245,2.870262982,570,0.942772182
589,0.009384624,0.011411819,37.29854962,0.015507488,10.04371067,-0.137961291,-5.864014759,2.864535542,569,0.942617636
590,0.009381703,0.011413936,37.28503452,0.015513247,10.0436955,-0.137826936,-5.857700685,2.86318108,568,0.942592727
591,0.009380017,0.011418004,37.27401166,0.015519494,10.042071,-0.137662531,-5.852177268,2.862427747,567,0.942499
592,0.009378513,0.011418967,37.26971113,0.015520491,10.04205217,-0.137894006,-5.861666598,2.863403346,566,0.942461364
593,0.009376961,0.011418925,37.26940697,0.015518878,10.041991,-0.138104305,-5.856897624,2.860905292,565,0.942451545
594,0.009376291,0.011419421,37.27196545,0.015519449,10.04208917,-0.138336486,-5.860360347,2.862538128,564,0.942402636
595,0.009377776,0.011423556,37.2726681,0.015518694,10.0421015,-0.138033553,-5.869953644,2.862514809,563,0.942392091
596,0.009378247,0.011424751,37.28093465,0.015526361,10.04219133,-0.138043201,-5.860658869,2.860924988,562,0.942338364
597,0.009379113,0.011425587,37.2943506,0.015525557,10.04223183,-0.137876261,-5.847961401,2.860752864,561,0.942236091
598,0.009381856,0.011429448,37.30546187,0.01552278,10.0422365,-0.137894711,-5.856175079,2.863545637,560,0.942213818
599,0.009384988,0.011432872,37.32169356,0.015519406,10.04233667,-0.137976948,-5.854510896,2.864451166,559,0.942202727
600,0.009386699,0.011433242,37.34147109,0.015517343,10.04236333,-0.138021748,-5.859732059,2.865243056,558,0.942085909
601,0.009391069,0.011436985,37.36133162,0.015512721,10.04400433,-0.138224171,-5.858529364,2.867876754,557,0.942093818
602,0.009395003,0.011441127,37.38846102,0.015508998,10.04411617,-0.138157844,-5.84897271,2.867406432,556,0.942002636
603,0.009398693,0.011443784,37.41584733,0.015505367,10.04418617,-0.138176061,-5.858198425,2.869884794,555,0.941983455
604,0.009401492,0.011443667,37.44156442,0.015501892,10.04424183,-0.138301604,-5.865704223,2.872094109,554,0.941957364
605,0.009403587,0.011440207,37.47134573,0.015497793,10.04432567,-0.138334726,-5.861179201,2.873435784,553,0.941931182
606,0.009405268,0.011436555,37.50737457,0.015484349,10.04430783,-0.138584811,-5.874102935,2.876589702,552,0.941865636
607,0.009407004,0.011434169,37.53077735,0.015476883,10.0443295,-0.138837839,-5.879542455,2.881181455,551,0.941783636
608,0.00940838,0.011431117,37.55341043,0.015471717,10.04439167,-0.139095949,-5.878126673,2.883358329,550,0.941804455
609,0.009410275,0.01142768,37.57388499,0.015468874,10.04438517,-0.139470826,-5.895327751,2.889715414,549,0.941807455
610,0.009413016,0.011426724,37.59303799,0.0154584,10.04449817,-0.13976069,-5.889590728,2.892406411,548,0.941771909
611,0.009413719,0.011423879,37.60879823,0.015454723,10.0445125,-0.140067569,-5.892949213,2.892450599,547,0.941623091
612,0.009414183,0.011420912,37.61210963,0.015453298,10.044453,-0.140215327,-5.896082031,2.893150715,546,0.941560909
613,0.009415084,0.01141971,37.61744047,0.01545146,10.04441767,-0.140570347,-5.89397801,2.893418873,545,0.941470455
614,0.009415893,0.011420208,37.6271302,0.015448602,10.04429817,-0.140538247,-5.896722903,2.893079529,544,0.941504091
615,0.009416221,0.011420792,37.63602798,0.015448389,10.04426867,-0.140443462,-5.902136762,2.894740162,543,0.941352545
616,0.009417898,0.011424044,37.64138489,0.015451099,10.044309,-0.140477346,-5.903533603,2.897821867,542,0.941361545
617,0.009419888,0.01142704,37.65511605,0.015451098,10.04437983,-0.140521881,-5.903600926,2.896988551,541,0.941352455
618,0.009421175,0.011428887,37.67269964,0.015449853,10.04438083,-0.140529576,-5.900867506,2.895038565,540,0.941337091
619,0.009421926,0.011430601,37.68925116,0.015445619,10.0443,-0.140533345,-5.882434021,2.891414039,539,0.941190545
620,0.00942304,0.011432143,37.70658127,0.015445663,10.04419683,-0.140529778,-5.883528555,2.891324613,538,0.941073909
621,0.009424523,0.011435246,37.72344838,0.015445087,10.04425267,-0.140282612,-5.879560014,2.889219225,537,0.941057727
622,0.009424917,0.011437074,37.74104307,0.015441162,10.044295,-0.140282943,-5.884505017,2.890003144,536,0.941065545
623,0.009424942,0.011439579,37.75236881,0.015439409,10.04430967,-0.140044084,-5.872113269,2.888032356,535,0.940995
624,0.009423224,0.0114401,37.75672102,0.015437214,10.044308,-0.140194642,-5.862475138,2.885477855,534,0.940934273
625,0.009422206,0.011443949,37.75520906,0.015434839,10.04425817,-0.141070189,-5.856348888,2.883554287,533,0.940807545
626,0.009419709,0.011446084,37.74623223,0.015436917,10.0425645,-0.140959902,-5.854193139,2.881187732,532,0.940749455
627,0.009416832,0.011446588,37.73884214,0.015440245,10.042365,-0.140942673,-5.856282198,2.879937969,531,0.940653909
628,0.009414906,0.01144733,37.73232613,0.015444471,10.042391,-0.140950817,-5.857848758,2.881688942,530,0.940641909
629,0.009413938,0.011449813,37.73091814,0.015447019,10.04247533,-0.140637601,-5.861663132,2.88036197,529,0.940598364
630,0.009411579,0.011449574,37.72929115,0.015447776,10.0425115,-0.140829496,-5.862748162,2.877313348,528,0.940527273
631,0.009409046,0.011447998,37.72940177,0.015449337,10.04247367,-0.140984393,-5.868100274,2.879738419,527,0.940507545
632,0.009408513,0.011450773,37.73125529,0.015449248,10.04248717,-0.140909732,-5.86518452,2.878529941,526,0.940475273
633,0.009407791,0.011451558,37.73504858,0.015444923,10.04260483,-0.141076547,-5.875802159,2.87892545,525,0.940345818
634,0.009407613,0.011451734,37.74256902,0.015444882,10.04269067,-0.140992314,-5.885972111,2.880371528,524,0.940325273
635,0.009408222,0.011450955,37.75996523,0.015445272,10.042717,-0.140363497,-5.883790432,2.880399379,523,0.940234273
636,0.009410295,0.011451822,37.78085025,0.015443757,10.04436983,-0.140482482,-5.882117936,2.879156044,522,0.940201
637,0.009411481,0.011451926,37.80251758,0.015438559,10.04453967,-0.140625753,-5.879647449,2.878536688,521,0.940159545
638,0.009411205,0.011450561,37.82012516,0.015434084,10.04450183,-0.140602152,-5.877109089,2.878221082,520,0.940079364
639,0.009410647,0.011449521,37.83608945,0.01543006,10.04434717,-0.140804572,-5.883263509,2.880694669,519,0.940052273
640,0.00941109,0.011450796,37.85674753,0.015429578,10.04429983,-0.14077709,-5.878714241,2.879918879,518,0.939957909
641,0.009411215,0.011451441,37.87320733,0.015424909,10.044245,-0.140822206,-5.874270616,2.87935725,517,0.939913545
642,0.009410252,0.011449042,37.9015056,0.015424284,10.04419333,-0.140984251,-5.875170264,2.8801554,516,0.939848545
643,0.00940927,0.011449109,37.91402535,0.015427006,10.04404483,-0.141032398,-5.87978155,2.883810953,515,0.939823091
644,0.00940841,0.011450066,37.91374098,0.015428795,10.04396383,-0.141103165,-5.864891133,2.881350448,514,0.939747455
645,0.009407564,0.011451988,37.90789562,0.015430232,10.04402317,-0.141173617,-5.871558811,2.881071291,513,0.939708182
646,0.009406598,0.011452996,37.90828315,0.015428214,10.044048,-0.141315218,-5.865925805,2.878446016,512,0.939629182
647,0.009406219,0.011454849,37.90528796,0.015429942,10.04405017,-0.141167675,-5.864100677,2.877103566,511,0.939566182
648,0.009406786,0.011458482,37.90717735,0.015428831,10.044093,-0.141183133,-5.868618002,2.875994814,510,0.939487545
649,0.009406811,0.0114612,37.90360059,0.015430443,10.0441825,-0.141378188,-5.85909626,2.871946722,509,0.939480727
650,0.009407022,0.01146489,37.89059903,0.015432621,10.044256,-0.141095027,-5.869311569,2.874320562,508,0.939393545
651,0.009406997,0.011468678,37.88169897,0.015434694,10.04432283,-0.14101296,-5.86484844,2.872333551,507,0.939288545
652,0.009407149,0.011473678,37.85836288,0.015437304,10.04435817,-0.140962013,-5.861966317,2.871445028,506,0.939317545
653,0.009407317,0.011477346,37.85041806,0.015436421,10.04438033,-0.140759446,-5.84401087,2.865739974,505,0.939183636
654,0.009408931,0.011482839,37.85396562,0.015436424,10.0443865,-0.140685103,-5.854002891,2.867924146,504,0.939118455
655,0.009410056,0.01148739,37.85618011,0.015437914,10.04433933,-0.140588771,-5.84894503,2.867176427,503,0.939107727
656,0.009411294,0.011492421,37.85146831,0.015439662,10.044355,-0.140462022,-5.856016627,2.870167669,502,0.939076182
657,0.009411925,0.011496409,37.84978781,0.015439828,10.04432317,-0.140508913,-5.854990065,2.872154382,501,0.938898455
658,0.009411841,0.011498944,37.84457688,0.015443185,10.04427233,-0.140575499,-5.849544399,2.871936004,500,0.938856727
659,0.009411717,0.011500768,37.84338897,0.015441703,10.04431267,-0.140375896,-5.862079458,2.873175577,499,0.938845727
660,0.009412233,0.011504614,37.8442738,0.015443956,10.04435083,-0.140554763,-5.853645074,2.87278448,498,0.938731182
661,0.009412422,0.011507307,37.84244498,0.015445107,10.04438417,-0.138677758,-5.859383711,2.872865704,497,0.938764182
662,0.009412604,0.011509609,37.84457501,0.015441113,10.0444015,-0.138600044,-5.85811996,2.871062034,496,0.938647636
663,0.009413339,0.011512283,37.84631271,0.015445652,10.04444033,-0.138608187,-5.872232846,2.872081795,495,0.938615273
664,0.009412393,0.011512256,37.84906291,0.015444937,10.044467,-0.138627481,-5.856366971,2.869973108,494,0.938541364
665,0.009410715,0.01151163,37.85502212,0.015444433,10.04439517,-0.138660494,-5.858142874,2.870479626,493,0.938443818
666,0.009409455,0.011511433,37.86074586,0.015442945,10.04436983,-0.138605084,-5.85190628,2.868771126,492,0.938361818
667,0.009408245,0.011510743,37.86446027,0.015441903,10.044329,-0.138727315,-5.85362306,2.867771182,491,0.938415727
668,0.00940714,0.011510733,37.87081521,0.015439661,10.0443195,-0.138896089,-5.843076046,2.865973573,490,0.938284545
669,0.009407337,0.011513584,37.87379482,0.015440021,10.04424517,-0.138830596,-5.835421484,2.866172404,489,0.938285818
670,0.009407347,0.011514211,37.88073162,0.015434703,10.04419633,-0.138943988,-5.834218304,2.864816069,488,0.938234182
671,0.009407336,0.011514481,37.88862407,0.015434445,10.04411983,-0.140856546,-5.831123189,2.865725903,487,0.938214182
672,0.009407521,0.011515615,37.89400346,0.015435734,10.0441235,-0.140831702,-5.848213103,2.869566742,486,0.938109818
673,0.009408515,0.011518243,37.89804697,0.015432496,10.0440695,-0.140874142,-5.83632272,2.869779648,485,0.937999909
674,0.009408402,0.011518555,37.90365802,0.015433569,10.04405117,-0.14092096,-5.838547843,2.869047969,484,0.937950818
675,0.009409986,0.011521013,37.91300284,0.015430554,10.04414717,-0.140884886,-5.835351655,2.869905533,483,0.937903545
676,0.009410848,0.011522558,37.92446574,0.015430161,10.04408567,-0.140900176,-5.846064001,2.870988294,482,0.93783
677,0.009412766,0.011526069,37.93901909,0.015431845,10.04405833,-0.140687861,-5.856454821,2.871085455,481,0.937800636
678,0.00941314,0.011527654,37.94876109,0.01543257,10.04405367,-0.140485541,-5.861655859,2.872533323,480,0.937711182
679,0.00941258,0.011529305,37.95461997,0.015434732,10.04409083,-0.140771297,-5.850656629,2.870348725,479,0.937619
680,0.009413101,0.011533526,37.95710502,0.015437587,10.04404967,-0.140655791,-5.860577993,2.87397037,478,0.937555818
681,0.009413168,0.01153845,37.95799196,0.015438162,10.0440435,-0.140543989,-5.857374744,2.871091481,477,0.937486
682,0.009412581,0.011541371,37.95428412,0.015441913,10.04397217,-0.140516731,-5.84512026,2.867679116,476,0.937453545
683,0.009409836,0.011541415,37.95140956,0.015445033,10.044012,-0.140282317,-5.853628342,2.868212211,475,0.937388636
684,0.009409884,0.01154719,37.94765298,0.015445104,10.04397733,-0.140208147,-5.854978107,2.867662863,474,0.937236
685,0.00941015,0.011553421,37.93707537,0.015449448,10.043909,-0.140129004,-5.854168319,2.864759987,473,0.937241636
686,0.009408726,0.011556559,37.92325765,0.015456385,10.0439635,-0.140100035,-5.837540786,2.863035652,472,0.937112818
687,0.009406258,0.011558853,37.90603748,0.015457703,10.044033,-0.140126137,-5.845486554,2.864882567,471,0.937133727
688,0.009405699,0.01156342,37.89333224,0.015460802,10.044075,-0.140120511,-5.848982794,2.862075619,470,0.937049636
689,0.009403952,0.011564482,37.88237695,0.015463846,10.044101,-0.13987754,-5.856989531,2.862003184,469,0.937048273
690,0.009400342,0.011561901,37.87008677,0.01546511,10.04408767,-0.140056622,-5.863451546,2.860290345,468,0.936880545
691,0.009398554,0.011562181,37.86363121,0.015467503,10.04418167,-0.14018801,-5.863990642,2.860416251,467,0.936830909
692,0.009396453,0.011562392,37.86023013,0.015468522,10.04427733,-0.140214711,-5.859467643,2.85818768,466,0.936778636
693,0.009395957,0.011565054,37.8590396,0.015471374,10.04431317,-0.140290937,-5.854754348,2.859888109,465,0.936676727
694,0.009394095,0.011565005,37.85495093,0.015473577,10.04439533,-0.14059004,-5.865052307,2.862866793,464,0.936615455
695,0.009390407,0.011562596,37.85247551,0.015472748,10.04443117,-0.140639015,-5.874335121,2.863682074,463,0.936553818
